id,title,title_english,type,source,episodes,status,airing,rating,score,rank,scored_by,popularity,favorites,members,synopsis,season,year,start,ending,studios,genres,ranking
54067,Tokugawa Cup Noodle Kinshirei,,CM,Original,1,Finished Airing,False,G - All Ages,6.54,32350,210,18375,3,378,"Created for the Project Sekai x Nissin Foods Cup Noodle collaboration, and featured in the mobile rhythm game ""Project SEKAI: Colorful Stage.""",,2022,2022-02-16,,Scooter Films,,356
54131,Mameshiba x Zanpa Collab CM,,CM,Original,1,Finished Airing,False,G - All Ages,5.26,32361,122,19542,0,300,Promotional video for the Mameshiba song Mame Mame Manbo by Zanpa.,,2022,2022-11-25,,,Comedy,357
54153,Acnes no Uta,,CM,Other,1,Finished Airing,False,G - All Ages,5.36,32368,132,20385,0,253,A commercial by Meiyo for Rohto Pharmaceutical's Acnes wash.,,2022,2022-05-10,,EDP graphic works,Avant Garde,358
54174,Ezaki Glico Pocky Web CMs,Ezaki Glico Pocky Web CMs,CM,Original,2,Finished Airing,False,G - All Ages,0.0,32382,0,21973,0,167,Stop motion animation commercials for pocky from Ezaki Glico.,,2022,2022-09-05,,Tomoyasu Murata Company,Slice of Life,359
54230,Nippon! Nya Nya Nya! Minya de Asobu Nya: Nyanko Dai Sensou 8-shuunen CM,,CM,Game,1,Finished Airing,False,G - All Ages,0.0,32388,0,23029,0,128,,,2020,2020-12-26,,HOTZIPANG,,360
54278,Watashi no Hashtag ga Baenakute.,,CM,Original,1,Finished Airing,False,G - All Ages,6.07,32398,556,11790,7,2025,"The story is set in a 'smart city' envisioned by Kyocera, where people express themselves through hashtags on overhead displays.

Yoshitoki has designed the original characters, and at first glance, you can see her style throughout the video. The female lead, Yume, closely resembles Shouko Nishimiya from A Silent Voice.

Unlike Nishimiya, however, Yume lacks confidence and she constantly worries that her hashtag won't stand out. To overcome this, she comes up with a special hashtag known as a 'weird tag'.",,2023,2023-01-18,,Bandai Namco Filmworks,,361
54352,"Kyou, Watashi no Monogatari ga Hashirimasu.",,CM,Original,1,Finished Airing,False,G - All Ages,6.13,32412,182,17505,0,445,"A commercial for the Japan Racing Association (JRA), featuring Aimer's song Crossovers.",,2023,2023-04-08,,Studio Colorido,Slice of Life;Sports,362
54582,Shirokuma Nichijou Gekijou,"Tokyo Gas ""The Polar Bears' Daily Drama"" TV Commercial",CM,Original,1,Finished Airing,False,G - All Ages,0.0,32469,0,22941,0,130,"By depicting the daily lives of two polar bears, this commercial raises awareness of the issue of global warming and promotes efforts to recycle CO2 and synthesize methane, the main component of city gas (methanation).

Multiply versions of this commercial exist. They feature different dialogues, but animation is the same.",,2022,2022-11-24,,Tomoyasu Murata Company,,363
54768,667-tsuu no Love Letter,667 Love Letters,CM,Other,1,Finished Airing,False,G - All Ages,0.0,32489,0,20381,0,254,"667 Love Letters was produced to commemorate the resumption of sales of Lipton paper pack series milk tea, which was discontinued in March 2022. 

The ad itself is titled 667 Love Letters, in reference to the number of letters the company received from Lipton Royal Milk Tea enjoyers between April to September 2022.

(Source: ANN)",,2023,2023-03-20,,Ijigen Tokyo,Romance,364
54838,"Ugoku Tabi, Suzushii.",,CM,Original,1,Finished Airing,False,G - All Ages,0.0,32496,0,22807,0,135,"Animated commercial for Team DESCENTE.

There is two versions of the CM, but the difference is only the music.",,2020,2020-05-18,,,Sports,365
55042,Move to the Future Episode 0,,CM,Original,1,Finished Airing,False,G - All Ages,6.09,32521,131,19150,0,325,A prologue episode for Move to the Future.,,2019,2019-02-08,,Signal.MD,Sci-Fi,366
55135,Sanko Seika: Breakthrough,,CM,Original,3,Finished Airing,False,G - All Ages,0.0,32549,0,22683,0,139,Commercials for Japanese confectionary store Sanko Seika produced by IMAGICA Lab. and directed by Yousuke Kubo.,,2020,2020-10-31,2021-10-30,IMAGICA Lab.,Slice of Life,367
55164,Diyi Ci,First Time,CM,Original,1,Finished Airing,False,G - All Ages,0.0,32565,0,22925,0,131,A promotional video for the Taiwanese news agency The Affairs.,,2017,2017-12-26,,,Slice of Life,368
55319,"Kyou, Watashi no Monogatari ga Hashirimasu.: Another Side-hen",,CM,Original,1,Finished Airing,False,G - All Ages,5.92,32621,175,18136,0,398,"A commercial for the Japan Racing Association (JRA), as a followup to the original. Features the Aimer song Crossovers.",,2023,2023-05-13,,Studio Colorido,Slice of Life;Sports,369
55351,Azur Lane CMs,,CM,Game,0,Currently Airing,True,PG-13 - Teens 13 or older,0.0,32636,0,16982,2,491,Assorted commercials and previews for the Azur Lane Mobile Game posted on the official YouTube channel. The animation is unique and is not present in the game nor in the TV Series.,,2020,2020-04-17,,Madhouse;Trigger;Yostar Pictures,Action;Slice of Life,370
55356,Show in Backrooms,,CM,Original,1,Finished Airing,False,G - All Ages,4.9,32637,283,16609,0,530,A runway show for Japanese clothing brand KAIKO's 2022 lineup.,,2022,2022-10-18,,,Avant Garde,371
55360,ABC-Mart Grand Stage CMs,,CM,Original,6,Finished Airing,False,G - All Ages,0.0,32639,0,21986,0,167,Commercials for ABC-MART GRAND STAGE.,,2020,2020-03-03,2024-08-08,Saigo no Shudan,Avant Garde,372
55393,The IDOLM@STER Cinderella Girls: Starlight Stage CMs,,CM,Game,10,Finished Airing,False,PG-13 - Teens 13 or older,6.03,32658,110,19017,0,333,Assorted commercials for The IDOLM@STER Cinderella Girls: Starlight Stage mobile game.,,2020,2020-09-03,2021-09-06,CloverWorks;Studio Kai,,373
55394,Jantama CMs,,CM,Game,0,Currently Airing,True,PG-13 - Teens 13 or older,0.0,32659,0,21805,0,174,Assorted commercials and previews for the Jantama mobile game posted on the official YouTube channel.,,2020,2020-06-22,,SILVER LINK.;Yostar Pictures,,374
55561,Okamoto Zero One CM Kyouryuu-hen,Okamoto Zero One CM Dinosaur Edition,CM,Original,1,Finished Airing,False,PG-13 - Teens 13 or older,5.45,32744,110,21100,1,212,A commercial for Okamoto Zero One condoms.,,2016,2016-01-13,,Transistor Studio,Comedy;Ecchi,375
56083,Sugu Uma Cup Misoshiru CM,Sugu Umami Cup Miso Soup CM,CM,Other,1,Finished Airing,False,G - All Ages,0.0,32947,0,22987,0,129,A collaboration commercial between ZUTOMAYO and Hanamaruki Foods for the Sugu Umami Cup Miso Soup series.,,2022,2022-02-28,,,,376
56273,Yuanshen: Jiaoxiang Yinyue Hui CM Duanpian,Genshin Impact: Genshin Concert PV,CM,Game,1,Finished Airing,False,G - All Ages,7.14,33002,1011,11818,9,2014,Animated commercial promoting Genshin Concert 2023 for Genshin Impact.,,2023,2023-08-13,,,Fantasy,377
56369,Samyang Ramen Original Musical,,CM,Other,1,Finished Airing,False,G - All Ages,0.0,33007,0,22722,0,138,Samyang Ramen's 60th Anniversary music video by Kyuhyun.,,2021,2021-09-29,,STUDIOK110,,378
56370,Sesangui Gijuneul Bultaewola! Buldalgbokkeummyeon,,CM,Other,1,Finished Airing,False,G - All Ages,0.0,33008,0,22702,0,138,A music video by Soyeon (of (G)I-DLE) promoting Hot Chicken Flavor Ramen.,,2021,2021-12-17,,STUDIOK110,,379
56525,Zero Sugar Saero CM,,CM,Other,1,Finished Airing,False,G - All Ages,6.05,33034,112,20772,1,232,Lotte Chilsung's Soju Saero commercial featuring Dohyun Lee.,,2023,2023-03-24,,STUDIOK110,Fantasy,380
56527,Binggrae CM,,CM,Mixed media,1,Finished Airing,False,G - All Ages,0.0,33035,0,22756,0,136,Promotional video for the Binggrae confectionery company.,,2020,2020-08-24,,STUDIOK110,Comedy;Fantasy,381
56703,MARO17: Utakata feat. TETSU,,CM,Other,1,Finished Airing,False,G - All Ages,6.22,33102,162,18917,0,339,,,2023,2023-07-20,,MAPPA,Slice of Life,382
57271,Nissin Yakisoba U.F.O. CMs,,CM,Original,0,Currently Airing,True,G - All Ages,0.0,33312,0,25557,0,81,Commercials for Nissin Yakisoba U.F.O.,,2023,2023-03-08,,,Gourmet,383
57272,Lucky Chunhyang,,CM,Other,1,Finished Airing,False,G - All Ages,0.0,33313,0,27518,0,61,"Commercial for the LG's ""Lucky"" products.",,1956,1956-01-01,,,,384
57281,Bacchus D,,CM,Original,1,Finished Airing,False,G - All Ages,0.0,33314,0,27253,0,65,"Commercial for ""Bacchus"" drink that is based on the fairy tale about the Hare and the Tortoise.",,1962,1962-01-01,,,,385
57308,Hybe: Above and Beyond,,CM,Original,1,Finished Airing,False,G - All Ages,0.0,33329,0,24949,0,91,HYBE Labels brand identity film.,,2021,2021-03-19,,Particlefield,,386
57413,Xfit x One Piece,,CM,Other,2,Finished Airing,False,PG-13 - Teens 13 or older,5.66,33367,135,18931,0,338,Collaboration commercials between Xfit razors and One Piece to promote their specially branded packaging which included figurines of characters from the series.,,2016,2016-02-21,2016-06-20,Toei Animation,,387
57435,Street Fighter 6 x Spy x Family Movie: Code: White,,CM,Other,1,Finished Airing,False,PG-13 - Teens 13 or older,6.76,33376,1592,9822,3,3682,A short animated collaboration promoting Spy x Family Movie: Code: White and the video game  Street Fighter 6.,,2023,2023-12-04,,Wit Studio;CloverWorks,Action,388
57446,Momomo Mozzarella Alien Again,,CM,Original,1,Finished Airing,False,G - All Ages,0.0,33377,0,21959,0,168,The second Mozzarella Alien commercial.,,2017,2017-04-27,,,Gourmet,389
57447,Shakafuri Song,,CM,Original,1,Finished Airing,False,G - All Ages,0.0,33378,0,22224,0,157,A Meiji commissioned commercial promoting their new nutrient supplements.,,2017,2017-02-28,,,Gourmet,390
57595,Pokemon Sleep CMs,,CM,Game,0,Currently Airing,True,G - All Ages,6.03,33423,110,18755,0,350,Animated commercials for Pokemon Sleep.,,2023,2023-12-21,,Shirogumi;Polygon Pictures;Ijigen Tokyo,Fantasy;Slice of Life,391
57670,Gintama x Meta Quest 3 Collaboration CM,,CM,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,5.76,33452,203,16653,1,527,,,2023,2023-12-01,,Bandai Namco Pictures,Comedy,392
57694,Yoru Mac PoteNage CMs,,CM,Original,0,Currently Airing,True,G - All Ages,6.7,33462,214,16630,5,529,A series of commercials animated by Urachan for McDonald's Japan's Yoru Mac PoteNage.,,2023,2023-09-20,,,Gourmet;Slice of Life,393
57738,Disney: Twisted-Wonderland CMs,,CM,Game,7,Finished Airing,False,PG-13 - Teens 13 or older,6.41,33478,131,18319,0,384,"The distinguished Night Raven College, an all-boys arcane academy, houses its students in dormitories modeled after the historical figures known as the Great Seven. These dorms—Heartslabyul, Savanaclaw, Octavinelle, Scarabia, Pomefiore, Ignihyde, and Diasomnia—are like worlds of their own, each governed by a housewarden who holds near absolute authority. But individuals with power often hide the most severe traumas, and eventually, even those suppressed emotions must overflow.

[Written by MAL Rewrite]",,2020,2020-07-15,2022-12-19,CloverWorks,Supernatural,394
57751,Coffee Kousou,,CM,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,5.93,33488,227,16531,0,540,A collaboration between Tokyo Revengers and DyDo Blend for their run of coffee beverages with collectible cans featuring characters from the series.,,2023,2023-01-30,,Gyorai Eizo Inc.;Ijigen Tokyo,,395
57871,Odekake Kozame x Chiba-ken Kuro Ajillo,,CM,Manga,1,Finished Airing,False,G - All Ages,6.16,33550,332,15706,0,651,A collaboration between Odekake Kozame and Chiba Prefecture's Kuro Ajillo.,,2024,2024-01-18,,ENGI,Gourmet;Slice of Life,396
57879,Mijika na Mono ni AGC Ofuro-hen,,CM,Original,2,Finished Airing,False,G - All Ages,0.0,33552,0,24087,0,104,"This animation was produced by Towaflo LLC as a production partner, and produced two versions: a male version and a female version. SNS manga artists Saki Kaoru and Atou Rie are in charge of the original work. In addition, the songs used in the commercial are sung by popular voice actors Uchida Maaya and Kaji Yuki, making this work a bit different from the commercial.

(Source: prtimes.jp)",,2018,2018-10-01,2018-10-11,,Slice of Life,397
57909,Ramen wo Tabete Iru Toki dake Naze ka Nounai de Kaiwa ga Dekiru Futari,,CM,Original,2,Finished Airing,False,G - All Ages,6.48,33557,104,20086,0,270,"The story of Saki and Ken, who are mysteriously able to converse in their heads only when they are eating.

(Source: Official YouTube, translated)",,2024,2024-01-17,2024-01-22,Studio Massket,Gourmet;Slice of Life,398
57923,Itsudemo Kirby CMs,,CM,Game,2,Finished Airing,False,G - All Ages,0.0,33561,0,23427,0,118,Animated shorts created to celebrate Karameru's work illustrating for the picture book series It's Kirby Time.,,2022,2022-02-01,2023-07-24,,Fantasy,399
57980,Ayataka Spy x Family Movie Campaign Ayataka de Hotto Hitoiki,,CM,Original,1,Finished Airing,False,G - All Ages,6.17,33581,1366,8604,18,5449,A commercial between Spy x Family Movie: Code: White and Ayataka featuring the Forger family having a picnic under the cherry blossoms while drinking Ayataka tea.,,2024,2024-01-29,,Wit Studio;CloverWorks,,400
57994,"Ningen ni Shiawase ni suru Ningen, Teijin",,CM,Book,10,Finished Airing,False,G - All Ages,0.0,33583,0,23742,0,111,A series of commercials from 1990's for Teijin featuring Moomin characters.,,0,,,,Fantasy;Slice of Life,401
58035,Tom to Jerry Gokko Aeon Cinema Collab Movie,,CM,Original,1,Finished Airing,False,G - All Ages,6.12,33594,156,18958,3,337,A collaboration short between Tom to Jerry and Aeon Cinema shown in Aeon Cinema theaters before films.,,2024,2024-02-05,,Fanworks;Studio Nanahoshi,Comedy,402
58141,Ima wa Shourai ni Hairimasu ka.,,CM,Original,1,Finished Airing,False,PG-13 - Teens 13 or older,6.39,33641,285,14953,3,804,"In his second year at university, a young boy, Hayato, thinks about his future.

(Source: YouTube)",,2024,2024-02-20,,Manaa Animation,,403
58238,Seijuu Kirin Creative Relay,,CM,Original,4,Finished Airing,False,PG-13 - Teens 13 or older,0.0,33668,0,23815,0,109,"Four short advertisements made for the Kirin Company.

1) 聖獣麒麟クリエイティブリレー#1/ シシヤマザキ
2) 聖獣麒麟クリエイティブリレー#2/ 菅俊一
3) 聖獣麒麟クリエイティブリレー#3/ 冠木佐和子
4) 聖獣麒麟クリエイティブリレー#4/ 久野遥子",,2019,2019-11-26,2019-12-06,HOTZIPANG,Avant Garde,404
58247,Pokemaze CM,Pokemon Café ReMix CM,CM,Game,1,Finished Airing,False,G - All Ages,5.66,33674,170,18243,0,391,An animated commercial for Pokemon Café ReMix.,,2024,2024-02-27,,,Fantasy;Gourmet,405
58284,Yumemiru Alumi CMs,,CM,Original,2,Finished Airing,False,G - All Ages,0.0,33688,0,23465,0,117,Animated commercials for UACJ company produced by Studio 4°C.,,2023,2023-10-02,2024-01-10,Studio 4°C,,406
58367,Nira-chan Shuuketsu,,CM,Other,1,Finished Airing,False,G - All Ages,0.0,33713,0,22290,0,154,"For the first time in history, the four Nira-chan who appear in the past ZUTOMAYO MVs gathered together in the same world wearing Nike Air Max while listening to the popular song ""Obenkyou Shitoite yo"" (Study Me). Nira-chan running through with maximum individuality.

(Source: ABCMART Official YouTube Channel, translated)",,2024,2024-02-22,,,,407
58439,Pokemon Go CMs,,CM,Game,0,Currently Airing,True,G - All Ages,0.0,33737,0,23047,0,127,Animated commercials for Pokemon Go.,,2018,2018-10-09,,,Adventure,408
58460,Nissin x Matsuo no Anime,,CM,Original,5,Finished Airing,False,G - All Ages,0.0,33738,0,26621,0,70,Collaboration commercials between Nissin and Matsuo no Anime to promote their food products.,,2021,2021-04-07,2024-01-08,,Comedy;Gourmet,409
58507,Pokemon Card wo Yattemita,,CM,Game,1,Finished Airing,False,G - All Ages,5.72,33742,123,19978,0,276,Animated commercial for the Pokemon Battle Academy starter kit.,,2024,2024-03-21,,,,410
58759,Michitas to Fumidasu Ippo,,CM,Original,1,Finished Airing,False,G - All Ages,0.0,33776,0,23941,0,107,A commercial for Meiji's Michitas beverages.,,2024,2024-01-05,,,Gourmet;Slice of Life,411
58829,Katei Sekken,,CM,Original,1,Finished Airing,False,G - All Ages,0.0,33793,0,26591,0,70,An advertisement for Nakayama Taiyodo's (Club Cosmetics) soap. It is considered to one of the oldest animated advertisements from Japan and is speculated to be made by Seitarou Kitayama.,,1922,1922-01-01,,,,412
58859,Benghuai: Xing Qiong Tiedao - Yanchu Kaishi Qian,"Honkai: Star Rail - ""Before the Show Starts""",CM,Game,1,Finished Airing,False,G - All Ages,6.92,33799,407,15102,0,764,Animated commercial promoting the 2024 concert for Honkai: Star Rail.,,2024,2024-04-30,,,Fantasy;Sci-Fi,413
58942,Nalang Salgu Sip-eumyeon Kkoli Jeob-eo,,CM,Other,1,Finished Airing,False,G - All Ages,0.0,33829,0,21202,1,207,Lotte Chilsung's Soju Saero commercial.,,2024,2024-04-18,,STUDIOK110,Fantasy;Romance,414
58972,Manga de Wakaru! Fate/Grand Order Tankoubon CMs,,CM,Manga,3,Finished Airing,False,G - All Ages,0.0,33837,0,20866,0,226,Short commercials released on FGOs official YouTube channel that will tell you everything about FGO.,,2017,2017-07-29,2022-04-27,,Comedy,415
58974,Black Lagoon CM,,CM,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,5.91,33838,161,18051,0,403,"A TV commercial featuring characters from volume 11 of Black Lagoon manga.

(Source: Official YouTube Channel)",,2018,2018-11-19,,,,416
59085,Seven Cafe Smoothie Kankyou-hen,,CM,Original,1,Finished Airing,False,G - All Ages,0.0,33871,0,23461,0,116,"A free-spirited high school girl and her level-headed classmate. Their favorite pastime is the 7-Eleven next to their school. The video depicts the heartwarming daily life of these two opposites, but kindred spirits.

(Source: YouTube, translated)",,2024,2024-06-14,,Manaa Animation,,417
59105,Majo no Takkyuubin x McDonald's CMs,,CM,Other,4,Finished Airing,False,G - All Ages,6.18,33876,127,19832,0,284,"Kiki and Jiji bring you the delicious tastes of Europe.

(Source: McDonaldsJapan)",,2024,2024-06-19,2024-06-26,Shin-Ei Animation,Gourmet,418
59116,Panasonic Connect CM,,CM,Original,1,Finished Airing,False,G - All Ages,0.0,33879,0,24831,0,92,A stop-motion commercial for Panasonic Connect demonstrating supply chains.,,2024,2024-04-24,,dwarf,,419
59208,GR86 x Initial D,,CM,Manga,1,Finished Airing,False,G - All Ages,6.61,33910,186,17753,1,425,A commercial from Toyota China collaborating with Initial D to promote the latest model of the Toyota GR86.,,2022,2022-08-26,,,,420
59256,Moga CMs,,CM,Other,2,Finished Airing,False,PG-13 - Teens 13 or older,0.0,33929,0,25829,0,77,"Advertising of the application for motels ""moga"".",,2015,2015-01-01,,,Comedy;Romance,421
59607,Blue Archive April Fools' CMs,,CM,Game,2,Finished Airing,False,G - All Ages,0.0,34064,0,21082,0,213,"An April Fools' Day prank for Blue Archive toys. Due to popular demand, a KAITEN FX Mk.0 was later produced.",,2023,2023-04-01,,,Action;Fantasy,422
59679,Momoume x Kaunet Collab,,CM,Original,6,Finished Airing,False,PG-13 - Teens 13 or older,0.0,34092,0,26082,0,75,A collaboration between Momoume and the mail order shop Kaunet.,,2019,2019-11-05,2020-07-28,CUEBiC Inc.,Comedy,423
59766,Auto Panther,,CM,Original,1,Finished Airing,False,G - All Ages,0.0,34127,0,25379,0,84,Animated commercial for a car dealership Auto Panther.,,2016,2016-09-19,,,,424
59768,Dekiru Koto Kara Hajimeyou,,CM,Original,1,Finished Airing,False,G - All Ages,0.0,34129,0,24854,0,92,"A stop-motion commercial promoting Zespri Kiwifruit in connection with the Nutrition Reform Project by Japan's Ministry of Health, Labour and Welfare.",,2024,2024-07-29,,dwarf,Slice of Life,425
59793,Ninja Meshi no Uta,,CM,Original,7,Finished Airing,False,G - All Ages,0.0,34137,0,25341,0,85,"Once a ninja was on a mission, he would sometimes go without food or drink, so he needed emergency food called ""ninja food."" We are modern ninjas too, and we are always under a lot of stress. ""Ninja Meshi,"" a modern version of ninja food, is a gummy candy with a hard texture that locks in the flavor of the ingredients. Chew it to your heart's content and satisfy your hunger!

(Source: Official site, translated)",,2024,2024-04-26,2024-05-11,,Gourmet;Romance,426
59801,UHA Mikakutou x One Piece,,CM,Other,7,Finished Airing,False,G - All Ages,5.7,34139,152,17785,0,423,Collaboration commercials between UHA Mikakutou and One Piece to promote their candy products.,,2012,2012-01-01,2013-01-01,Toei Animation,Action;Comedy;Gourmet,427
59822,Star Wars x One Piece,,CM,Other,1,Finished Airing,False,PG-13 - Teens 13 or older,0.0,34146,0,18193,0,394,A special video shown before the Japanese screenings of Star Wars: The Force Awakens at select TOHO Cinemas and T-Joy theaters to promote the then upcoming One Piece: Gold. It features the Straw Hat Crew cosplaying Star Wars characters as they prepare to watch the film.,,2015,2015-12-19,,Toei Animation,Comedy,428
59937,"Peullaseutig-eulo Gadeugchan Sesang, Ili Aideul-i Majuhal Milaega Doel Su Issseubnida.",A Plastic Story,CM,Original,1,Finished Airing,False,G - All Ages,0.0,34182,0,27539,0,60,"A stop-motion commercial made for Greenpeace.

In the year 2050, a man and his granddaughter catch a fish full of plastic, a result of pollution created decades earlier.",,2021,2021-09-13,,Comma Studio,,429
59950,Jeil Pap,Jeil Pap,CM,Original,1,Finished Airing,False,G - All Ages,0.0,34185,0,25214,0,87,"A stop-motion commercial for Jeil Pharmaceuticals to commemorate the 40th anniversary of the Jeil Pap pain relief patch, featuring the penguin mascot used to advertise the product in the 80s.",,2024,2024-07-15,,Comma Studio,,430
59959,Schick x One Piece,,CM,Other,2,Finished Airing,False,PG-13 - Teens 13 or older,5.79,34189,137,18259,0,390,Collaboration commercials between Schick and One Piece to promote their razors.,,2010,2010-06-01,2011-08-01,Toei Animation,Comedy,431
60023,Ore no Imouto ga Konnani Kawaii Wake ga Nai x Toaru Majutsu no Index Movie: Endymion no Kiseki - Kokuchi Eizou,,CM,Original,1,Finished Airing,False,G - All Ages,0.0,34217,0,21753,0,178,A special video shown at screenings of Toaru Majutsu no Index Movie: Endymion no Kiseki to promote the then upcoming second seasons of Ore no Imouto ga Konnani Kawaii Wake ga Nai and Toaru Kagaku no Railgun.,,2013,2013-03-01,,,Comedy,432
60380,"MARO17: Mada, Akirametenai Daro?",,CM,Other,1,Finished Airing,False,G - All Ages,0.0,34359,0,21732,0,179,,,2024,2024-11-25,,MAPPA,Action,433
60627,Bokura no Motte Iru Mono,,CM,Original,1,Finished Airing,False,G - All Ages,0.0,34481,0,26581,0,70,,,2024,2024-12-26,,,,434
