id,title,title_english,type,source,episodes,status,airing,rating,score,rank,scored_by,popularity,favorites,members,synopsis,season,year,start,ending,studios,genres,ranking
56836,Akira (Shin Anime),,unknown,Manga,0,Not yet aired,False,no_rating,0.0,33153,0,5210,41,19019,A new anime adaptation for Otomo's highly acclaimed post-apocalyptic cyberpunk manga series Akira.,,0,,,Sunrise,Action;Sci-Fi,25
56854,Mushoku no Eiyuu: Betsu ni Skill Nanka Iranakatta n da ga,,unknown,Light novel,0,Not yet aired,False,no_rating,0.0,33161,0,10798,13,2725,"""Classes"" are given at the age of 10, and the presence or absence of ""skills"" greatly affects life. Arel, the son of ""Sword Princess"" Fara and ""Magic King"" Leon, has been branded as ""Classless""... But even without a job or skills, Arel believes he can persevere through effort. 

(Source: Earth Star Entertainment, translated)",,0,,,,Action;Adventure;Comedy;Fantasy,26
56906,"Isekai de Cheat Skill wo Te ni Shita Ore wa, Genjitsu Sekai wo mo Musou Suru: Level Up wa Jinsei wo Kaeta (Shin Anime)","I Got a Cheat Skill in Another World and Became Unrivaled in The Real World, Too (New Anime)",unknown,Light novel,0,Not yet aired,False,PG-13 - Teens 13 or older,0.0,33178,0,4489,84,27188,"New anime project of Isekai de Cheat Skill wo Te ni Shita Ore wa, Genjitsu Sekai wo mo Musou Suru: Level Up wa Jinsei wo Kaeta.",,0,,,,Action;Adventure;Fantasy,27
57005,"Mukuwarenakatta Murabito A, Kizoku ni Hirowarete Dekiai sareru Ue ni, Jitsu wa Motteita Densetsu-kyuu no Kami Skill mo Kakusei shita",,unknown,Light novel,0,Not yet aired,False,no_rating,0.0,33212,0,11125,16,2474,"Matteo, who was supposed to be just a common villager, is reborn as the grandson of an imperial aristocrat, Lawrence. He spends his days being doted on by his powerful grandfather. With his immense magical powers, Matteo rapidly hatches a dragon egg and tames the dragon, naming it Eva. When his magical abilities are measured, it's revealed that he possesses the strongest magic power ever recorded!

He quickly learns how to use magic, reviving ancient spells and effortlessly drawing the most powerful sword that absorbs magic, making it the strongest. Matteo is also favored by the emperor he meets, but the emperor holds a secret—?

Clever, illustrious, strong, as expected! The life of the most beloved noble, where everything is affirmed, boldly begins!

(Source: MAL News)",,0,,,,Fantasy,28
57071,Ginga Eiyuu Densetsu: Die Neue These (Zoku-hen),,unknown,Novel,0,Not yet aired,False,R - 17+ (violence & profanity),0.0,33238,0,9384,12,4229,Sequel to Ginga Eiyuu Densetsu: Die Neue These - Sakubou,,0,,,,Drama;Sci-Fi,29
57303,Ultraman: Darkness Heels,,unknown,Other,0,Not yet aired,False,no_rating,0.0,33327,0,13728,0,1124,Anime adaptation for the Ultraman franchise's Darkness Heels project,,0,,,,Action;Sci-Fi,30
57528,Risou no Himo Seikatsu,The Ideal Sponger Life,unknown,Light novel,0,Not yet aired,False,no_rating,0.0,33401,0,10064,7,3391,"Yamai Zenjirou is your everyday office worker in modern Japan. One morning, he suddenly finds himself summoned to a tropical world where dinosaurs roam the land. He is told that this is the kingdom of Capua and the person who summoned him—its monarch, Queen Aura—wants him to marry her and leave his old life behind for a life of carefree extravagance as her prince consort. The reasons for her offer are many and varied, but she needs an heir, and she wants him to be the one to provide it!

If he accepts, he'll never have to work again, lazing around in luxury with no worries other than securing the kingdom its next monarch. Certainly, sleeping with the buxom beauty is far from a hardship, but is everything really as it seems? He'll also need to give up everything he knows on Earth. Is he ready to drop it all at a moment's notice for her sake? And how well will he be able to navigate the politics, people, and culture of this new world if he does?

(Source: J-Novel Club, edited)",,0,,,,Drama;Fantasy;Romance,31
57658,Jujutsu Kaisen: Shimetsu Kaiyuu,Jujutsu Kaisen: The Culling Game,unknown,Manga,0,Not yet aired,False,R - 17+ (violence & profanity),0.0,33445,0,2324,244,91698,Sequel to Jujutsu Kaisen 2nd Season.,,0,,,MAPPA,Action;Supernatural,32
57779,Dorohedoro (Zoku-hen),,unknown,Manga,0,Not yet aired,False,R - 17+ (violence & profanity),0.0,33501,0,4541,88,26601,Sequel to Dorohedoro.,,2025,2025-01-01,,MAPPA,Action;Comedy;Fantasy;Horror,33
57821,Wanpaku! Touken Ranbu,,unknown,Game,0,Not yet aired,False,no_rating,0.0,33526,0,20203,0,264,,,0,,,,Comedy,34
58573,Baki-dou,,unknown,Manga,0,Not yet aired,False,no_rating,0.0,33753,0,6522,21,10713,"Growing complacent with his title of ""World's Strongest Boy,"" Baki Hanma spends his days in a haze of boredom. After finally settling the feud with his demonic father Yuujirou, Baki defends his title in the Kourakuen Underground Arena while stifling yawns brought about by the ease with which he defeats his challengers. Baki's friends and mentors also struggle with this new peaceful stasis, completing great feats of strength training with little enthusiasm.

Soon, Japan is shaken by the reveal of a long-gestating science experiment that results in the successful cloning of legendary samurai Musashi Miyamoto. The famed warrior relishes in testing his strength against Baki and the other fighting icons of Tokyo, but he struggles to assimilate with the modern era. Miyamoto clings to his ancient ideals of honor and dueling to the death, a philosophy that clashes with the more tranquil present.

As the resurrected swordsman attempts to rise to the top of this unfamiliar society by cutting through Baki's friends, he finds himself on a collision course with the vengeful teenager. Baki embraces this rush of excitement and meets his new rival head-on.

[Written by MAL Rewrite]",,0,,,TMS Entertainment,Action,35
58773,Keroro Gunsou (Anime Shin Project),,unknown,Manga,0,Not yet aired,False,no_rating,0.0,33778,0,13612,8,1161,New Keroro Gunsou project to celebrate its 20th anniversary.,,0,,,,Comedy;Sci-Fi,36
58820,Awajima Hyakkei,,unknown,Web manga,0,Not yet aired,False,no_rating,0.0,33788,0,14696,0,865,"This omnibus adolescent drama is about a group of young girls who all attend a ""girls-only musical school,"" recounting the formative years they shared, at times shifting between different characters' viewpoints and time.

Awajima Musical School Training Camp, dubbed the ""boarding house,"" is where young girls gather from all over Japan to perform on stage. Tabata Wakana aspires to be a musical star; housemaster Takehara Kinue attends to carry on her best friend's wishes; beautiful Okabe Emi is a scholarship student who is always at the center of attention; and Ibuki Katsurako, who became a teacher at the school though originally from a family of actresses.

The unique environment of the musical school is simultaneously a respite space for these aspiring girls and also a harsh battleground that pits young students against each other. It is a place where perseverance can lead to blossoming talents, but also to a cruel reality at times. The clear depiction and psychological portrayal allow the subtle inner workings of each character to come through.

(Source: Japan Media Arts Festival, edited)",,0,,,,Drama,37
58832,Kujima Utaeba Ie Hororo,,unknown,Manga,0,Not yet aired,False,no_rating,0.0,33794,0,14505,0,910,"In the autumn of his first year of middle school, Arata Kouda meets Kujima, a strange creature that sort-of looks like a bird. Since Kujima is hungry, Arata brings it home with him... But because of his older brother who failed his entrance exams, Kujima gets carried away by the situation and ends up freeloading at the Kouda residence. He says it's just until he makes it through winter, and the warmth of spring comes, but...

(Source: Shogakukan, translated)",,0,,,,Comedy;Supernatural,38
58849,Garena Free Fire,,unknown,Game,0,Not yet aired,False,no_rating,0.0,33798,0,15918,25,618,,,0,,,,Action,39
58861,Hanazakari no Kimitachi e,,unknown,Manga,0,Not yet aired,False,no_rating,0.0,33800,0,11246,17,2388,"Japanese-American track-and-field star Mizuki has gotten herself to transfer to a high school in Japan...but not just any school! To be close to her idol, high jumper Izumi Sano, she's going to an all-guys' high school...and disguising herself as a boy! But as fate would have it, they're more than classmates...they're roommates! Now, Mizuki must keep her secret in the classroom, the locker room, and her own bedroom. And her classmates—and the school nurse—must cope with a new transfer student who may make them question their own orientation...

(Source: VIZ Media)",,0,,,,Comedy;Drama;Romance,40
58878,Sayonara Lara,"Goodbye, Lara",unknown,Original,0,Not yet aired,False,no_rating,0.0,33808,0,9883,16,3602,"A new original anime inspired by The Little Mermaid follows the story of a mermaid who wishes to be loved by a human but tragically dies. She is reincarnated 200 years later in Lake Biwa in modern-day Japan. As she navigates her new life, she learns how to fit into the human world.",,0,,,Kinema Citrus,Fantasy;Romance,41
58879,Ninja Skooler,,unknown,Original,0,Not yet aired,False,no_rating,0.0,33809,0,14179,2,999,,,0,,,Kinema Citrus,,42
58909,Sazanami no Shoujo-tachi,Maidens of the Ripples,unknown,Original,0,Not yet aired,False,no_rating,0.0,33819,0,16078,2,596,"Short film that tells the story of two young girls living in a small port town near Aomori City, on the north-eastern edge of Japan's Main Island.

(Source: Official YouTube)",,0,,,Scooter Films,,43
58934,Mashle (Zoku-hen),,unknown,Manga,0,Not yet aired,False,PG-13 - Teens 13 or older,0.0,33828,0,3890,76,36487,Sequel to Mashle: Shinkakusha Kouho Senbatsu Shiken-hen.,,0,,,,Action;Comedy;Fantasy,44
59088,Tokyo Revengers (Zoku-hen),,unknown,Manga,0,Not yet aired,False,R - 17+ (violence & profanity),0.0,33872,0,4323,107,29192,Sequel to Tokyo Revengers: Tenjiku-hen.,,0,,,,Action;Drama,45
59204,Magic Knight Rayearth (Shin Anime),,unknown,Manga,0,Not yet aired,False,no_rating,0.0,33906,0,8752,17,5211,New anime project for Magic Knight Rayearth to celebrate the anime's 30th anniversary.,,0,,,,Action;Adventure;Comedy;Drama;Fantasy,46
59217,Grotesque,,unknown,Original,0,Not yet aired,False,no_rating,0.0,33916,0,13104,0,1330,,,2025,2025-01-01,,CloverWorks,,47
59369,Lycoris Recoil Short Movie,Lycoris Recoil Short Movie,unknown,Original,6,Not yet aired,False,no_rating,0.0,33969,0,4776,51,23492,"Six short movies featuring the daily lives of Chisato, Takina, and their friends. Each movie will have a different director and storyboard.",,0,,,,Slice of Life,48
59369,Lycoris Recoil Short Movie,Lycoris Recoil Short Movie,unknown,Original,6,Not yet aired,False,no_rating,0.0,33970,0,4776,51,23492,"Six short movies featuring the daily lives of Chisato, Takina, and their friends. Each movie will have a different director and storyboard.",,0,,,,Slice of Life,49
59393,Niwatori Fighter,Rooster Fighter,unknown,Web manga,0,Not yet aired,False,no_rating,0.0,33976,0,10902,10,2644,"The neighborhood cock of the walk is more than just an ordinary rooster—he's humanity's greatest defender! His opponents may be ten stories tall, but nothing is bigger than his stout heart and his fearsome battle cry—cock-a-doodle-doo!

(Source: VIZ Media)",,0,,,SANZIGEN,Action;Comedy,50
59415,Dark Machine: The Animation,,unknown,Game,0,Not yet aired,False,no_rating,0.0,33991,0,18905,0,340,,,0,,,Production +h.,,51
